annual_inspection_expiration,car_name,cards_unit,cltc_pure_electricity_endurance_mileage,configuration_highlights_text,drive_mode,engine,fuel_type,gearbox,insurance_expiration,price,price_tax,release_time,standard_capacity,standard_fast_charge,standard_slow_charge,transfer_times,vehicle_color,vehicle_level,warranty_expiration
2025-05,理想L9 2022款 Max,2.7万公里／2023-05／杭州／2年会员,215km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,增程式 154马力 ,增程式,自动,2025-05,35.48,49.91万,2025-03-04,43kwh,0.5小时,6.5小时,1次（以车辆登记证为准）,银/灰色,大型SUV,-
2025-10,岚图梦想家 2024款 PHEV 超长续航旗舰版,3.11万公里／2023-10／杭州／2年会员,236km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,前置四驱,1.5T 150马力 L4 ,插电混动,自动,2025-10,23.89,45.58万,2025-03-10,43kwh,0.5小时,-小时,0次（以车辆登记证为准）,黑色,,-
2026-01,御风EM26 2023款 高配版 41.86kWh 宁德时代,8.7万公里／2024-01／杭州／7年钻石会员,km,,后置后驱,纯电动 95马力 ,纯电动,自动,2026-01,4.68,19.13万,2025-03-09,0kwh,,,0次（以车辆登记证为准）,白色,微面,-
-,远程星享V 2023款 V6E 国轩高科38.7kWh超值版,0.01万公里／未上牌／杭州／2年会员,km,蓝牙/车载电话,后置后驱,纯电动 82马力 ,纯电动,自动,-,7.13,15.50万,2025-02-26,0kwh,1.5小时,12小时,0次（以车辆登记证为准）,黄/橙色,微面,-
2025-09,极氪001 2023款 WE版 100kWh,1.27万公里／2023-09／杭州／2年会员,741km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,后置后驱,纯电动 272马力 ,纯电动,自动,2025-09,17.13,32.56万,2025-03-11,100kwh,-小时,-小时,0次（以车辆登记证为准）,白色,中大型车,-
2026-07,问界M9 2024款 增程 Ultra版 42kWh 6座版,1万公里／2024-07／杭州／10年黄金会员,225km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,增程式 152马力 ,增程式,自动,2025-07,47.80,57.51万,2025-03-12,42kwh,0.5小时,5小时,0次（以车辆登记证为准）,蓝色,大型SUV,-
2027-01,欧拉白猫 2020款 401km 旗舰型,4.13万公里／2021-01／杭州／2年会员,401km,车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置,前置前驱,纯电动 61马力 ,纯电动,自动,2026-01,4.66,9.64万,2025-03-11,36kwh,0.75小时,,0次（以车辆登记证为准）,白色,微型车,-
2026-04,华晨新日i03 2021款 318km 31.45kWh,0.21万公里／2022-04／湖州／2年会员,318km,ISOFIX儿童座椅接口/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话,前置前驱,纯电动 61马力 ,纯电动,自动,2025-04,3.37,10.72万,2025-03-07,31kwh,-小时,-小时,3次（以车辆登记证为准）,红/紫色,微型车,-
2026-03,奔驰EQE 2022款 350 豪华版,3.9万公里／2024-03／杭州／5年黄金会员,717km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 292马力 ,纯电动,自动,2025-03,23.58,53.84万,2025-02-17,96kwh,0.8小时,13小时,0次（以车辆登记证为准）,银/灰色,中大型车,-
2025-10,坦克500新能源 2023款 Hi4-T,4.57万公里／2023-10／杭州／2年会员,110km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/中央差速器锁止/无钥匙启动系统/方向盘换挡/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,前置四驱,2.0T 252马力 L4 ,插电混动,自动,2025-10,26.33,36.36万,2025-03-04,37kwh,0.4小时,6.5小时,1次（以车辆登记证为准）,黄/橙色,中大型SUV,-
2027-03,极氪001 2025款 ME版 100kWh 四驱,0.01万公里／2025-03／杭州／2年会员,705km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,双电机四驱,纯电动 789马力 ,纯电动,自动,2025-03,26.65,32.46万,2025-03-10,100kwh,0.25小时,-小时,0次（以车辆登记证为准）,黑色,中大型车,-
2026-01,仰望U8 2023款 豪华版,2.7万公里／2024-01／杭州／4年钻石会员,180km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/无钥匙启动系统/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,四电机四驱,增程式 272马力 ,增程式,自动,2025-01,86.80,119.18万,2025-01-01,49kwh,0.3小时,8小时,0次（以车辆登记证为准）,银/灰色,大型SUV,-
2025-04,蔚来ES8 2018款 355KM 基准版 七座版,13.93万公里／2019-04／杭州／2年会员,355km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 653马力 ,纯电动,自动,2025-04,13.73,48.63万,2025-03-09,70kwh,1.1小时,10小时,1次（以车辆登记证为准）,银/灰色,中大型SUV,-
2025-09,五菱缤果 2023款 203km 轻享款,1.99万公里／2023-09／绍兴／2年会员,203km,蓝牙/车载电话/全液晶仪表盘/ISOFIX儿童座椅接口,前置前驱,纯电动 41马力 ,纯电动,自动,2025-09,4.01,6.49万,2025-02-26,17kwh,-小时,5.5小时,0次（以车辆登记证为准）,白色,小型车,-
2025-01,小鹏P7 2020款 586E,5.6万公里／2021-01／杭州／5年钻石会员,586km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 267马力 ,纯电动,自动,2025-01,10.88,30.49万,2025-01-14,71kwh,0.42小时,5.7小时,0次（以车辆登记证为准）,银/灰色,中型车,-
2025-10,小鹏P7 2023款 P7i 702 Max,2万公里／2023-10／杭州／5年钻石会员,702km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 276马力 ,纯电动,自动,2025-10,15.58,29.30万,2025-01-14,86kwh,0.48小时,-小时,0次（以车辆登记证为准）,绿色,中型车,-
2025-11,宝马5系新能源 2019款 改款 530Le 豪华套装,8.6万公里／2019-11／杭州／2年会员,67km,ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/转向头灯/自适应远近光/后排出风口,前置后驱,2.0T 184马力 L4 ,插电混动,自动,2025-11,19.15,53.94万,2025-02-22,13kwh,-小时,4小时,1次（以车辆登记证为准）,黑色,中大型车,-
2026-10,奔驰EQE 2022款 350 先型特别版,2.6万公里／2022-10／杭州／1年黄金会员,717km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 292马力 ,纯电动,自动,2025-10,23.58,58.00万,2025-02-25,96kwh,0.8小时,13小时,1次（以车辆登记证为准）,白色,中大型车,-
2025-04,哪吒V 2021款 标准续航娱乐版,4万公里／2021-04／杭州／8年会员,301km,ISOFIX儿童座椅接口/无钥匙启动系统/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置,前置前驱,纯电动 54马力 ,纯电动,自动,2025-04,3.78,6.83万,2025-02-19,31kwh,0.5小时,12小时,1次（以车辆登记证为准）,白色,小型SUV,-
2027-02,奥迪e-tron 2021款 50 quattro 豪华型,0.01万公里／2025-02／杭州／12年会员,500km,主动刹车/主动安全系统/ISOFIX儿童座椅接口/电动后备厢/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/自适应远近光/车内PM2.5过滤装置/后排出风口,双电机四驱,纯电动 313马力 ,纯电动,自动,2025-02,26.80,59.35万,2025-02-28,97kwh,0.67小时,9.5小时,0次（以车辆登记证为准）,蓝色,中大型SUV,-
2025-09,IQ锐歌 2022款 后驱长续航豪华版,1.62万公里／2023-09／杭州／2年会员,653km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/后排出风口,后置后驱,纯电动 347马力 ,纯电动,自动,2025-09,22.62,41.22万,2025-03-07,96kwh,0.67小时,15.5小时,0次（以车辆登记证为准）,蓝色,中大型SUV,-
2026-01,小鹏P7 2024款 P7i 550 Max,1万公里／2024-01／杭州／2年黄金会员,550km,,后置后驱,纯电动 276马力 ,纯电动,自动,2025-01,15.38,26.04万,2025-01-23,64kwh,0.48小时,-小时,0次（以车辆登记证为准）,绿色,中型车,-
2025-11,极氪001 2023款 YOU版 100kWh,0.67万公里／2023-11／杭州／2年会员,656km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,双电机四驱,纯电动 544马力 ,纯电动,自动,2025-11,22.00,41.90万,2025-02-18,100kwh,-小时,-小时,0次（以车辆登记证为准）,蓝色,中大型车,-
2027-12,小鹏P7 2020款 586N,6.84万公里／2021-12／杭州／5年黑金会员,586km,,后置后驱,纯电动 267马力 ,纯电动,自动,2025-11,11.40,29.41万,2025-03-10,71kwh,0.42小时,5.7小时,0次（以车辆登记证为准）,其它,中型车,-
2025-05,小鹏P7 2023款 P7i 702 Max,2.3万公里／2023-05／杭州／5年钻石会员,702km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 276马力 ,纯电动,自动,2025-05,15.88,29.30万,2025-02-23,86kwh,0.48小时,-小时,0次（以车辆登记证为准）,绿色,中型车,-
已过期,问界M9 2024款 增程 Ultra版 42kWh 6座版,0.01万公里／未上牌／杭州／3年黄金会员,225km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,增程式 152马力 ,增程式,自动,已过期,50.98,57.51万,2024-08-21,42kwh,0.5小时,5小时,0次（以车辆登记证为准）,黑色,大型SUV,-
2026-06,小鹏P7 2024款 P7i 702 Max 鹏翼版,0.2万公里／2024-06／杭州／5年钻石会员,702km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 276马力 ,纯电动,自动,2025-06,17.58,31.47万,2025-03-12,86kwh,0.48小时,-小时,0次（以车辆登记证为准）,蓝色,中型车,-
2025-02,小鹏P7 2022款 480E,2.25万公里／2023-02／杭州／5年钻石会员,480km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 267马力 ,纯电动,自动,2025-02,11.38,24.96万,2025-02-26,60kwh,0.45小时,5小时,0次（以车辆登记证为准）,银/灰色,中型车,-
2026-05,奔驰EQE SUV 2024款 500 4MATIC 豪华版,0.8万公里／2024-05／杭州／7年钻石会员,609km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/方向盘换挡/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 408马力 ,纯电动,自动,2025-05,32.80,55.36万,2024-11-12,96kwh,0.58小时,13小时,0次（以车辆登记证为准）,黑色,中大型SUV,-
2025-03,汉 2020款 EV 超长续航版豪华型,11.01万公里／2021-03／杭州／2年会员,605km,胎压监测装置/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置前驱,纯电动 222马力 ,纯电动,自动,2025-03,10.73,26.03万,2025-03-14,77kwh,0.42小时,-小时,2次（以车辆登记证为准）,银/灰色,中大型车,-
2026-07,领克09新能源 2021款 2.0T PHEV Halo 六座,3.13万公里／2022-07／杭州／2年会员,60km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置四驱,2.0T 254马力 L4 ,插电混动,自动,2025-07,18.83,35.59万,2025-03-04,19kwh,-小时,-小时,0次（以车辆登记证为准）,银/灰色,中大型SUV,-
2028-01,ID.4 X 2021款 Pro 极智长续航版,3.79万公里／2022-01／绍兴／2年会员,555km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/蓝牙/车载电话/车联网/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 204马力 ,纯电动,自动,2026-01,11.05,25.60万,2025-03-10,83kwh,0.67小时,12.5小时,1次（以车辆登记证为准）,蓝色,紧凑型SUV,-
2025-06,理想L7 2023款 Air,0.7万公里／2023-06／杭州／1年黄金会员,210km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,增程式 154马力 ,增程式,自动,2025-06,22.98,32.76万,2025-02-26,41kwh,0.5小时,6.5小时,1次（以车辆登记证为准）,白色,中大型SUV,-
2026-12,海豚 2021款 401km 骑士版,1.15万公里／2022-12／杭州／2年会员,401km,车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置,前置前驱,纯电动 177马力 ,纯电动,自动,2025-12,7.13,14.20万,2025-03-13,45kwh,0.5小时,-小时,0次（以车辆登记证为准）,蓝色,小型车,-
2025-11,添越插电混动 2021款 3.0T PHEV,1.2万公里／2021-04／杭州／2年钻石会员,50km,胎压监测装置/并线辅助/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/中央差速器锁止/电动后备厢/无钥匙启动系统/方向盘换挡/全液晶仪表盘/蓝牙/车载电话/车联网/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,前置四驱,3.0T 340马力 V6 ,插电混动,自动,2025-11,195.80,258.88万,2025-03-02,17kwh,2.5小时,7.5小时,0次（以车辆登记证为准）,白色,中大型SUV,-
2025-08,奔驰E级新能源 2021款 E 350 e L 插电式混合动力运动轿车,5万公里／2021-08／杭州／2年会员,120km,并线辅助/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/无钥匙启动系统/方向盘换挡/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置后驱,2.0T 211马力 L4 ,插电混动,自动,2025-08,24.63,56.65万,2025-03-08,25kwh,1小时,-小时,0次（以车辆登记证为准）,黑色,中大型车,-
2026-02,理想L9 2022款 Max,1.55万公里／2024-02／杭州／2年会员,215km,蓝牙/车载电话/车联网/220V/230V电源/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口/OTA升级/内置行车记录仪/HUD抬头数字显示/全液晶仪表盘/方向盘加热/主动闭合式进气格栅/无钥匙启动系统/感应后备厢/电动后备厢/自动泊车入位/自动驻车/ISOFIX儿童座椅接口/主动刹车/主动安全系统/车道偏离预警系统/车道保持辅助系统/并线辅助,双电机四驱,增程式 154马力 ,增程式,自动,2025-02,34.43,49.91万,2025-03-09,43kwh,0.5小时,6.5小时,2次（以车辆登记证为准）,黑色,大型SUV,-
2026-03,小鹏P5 2024款 500Pro版,4.44万公里／2024-03／杭州／4年钻石会员,500km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置前驱,纯电动 211马力 ,纯电动,自动,2025-03,9.38,18.98万,2025-03-07,55kwh,0.5小时,-小时,0次（以车辆登记证为准）,银/灰色,紧凑型车,-
2026-03,小鹏P5 2024款 500Pro版,3.4万公里／2024-03／杭州／2年黄金会员,500km,,前置前驱,纯电动 211马力 ,纯电动,自动,2025-03,8.98,18.98万,2025-02-13,55kwh,0.5小时,-小时,0次（以车辆登记证为准）,银/灰色,紧凑型车,-
2025-04,欧拉好猫 2023款 401km标准续航 尊贵型 三元锂,3.33万公里／2023-04／绍兴／2年会员,401km,车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置,前置前驱,纯电动 143马力 ,纯电动,自动,2025-04,7.78,16.26万,2025-03-05,46kwh,0.5小时,8小时,0次（以车辆登记证为准）,绿色,小型车,-
2026-1,问界M7 2024款 1.5T 智驾后驱Max版 6座,2.6万公里／2024-01／西安／11年黑金会员,240km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,后置后驱,增程式 152马力 ,增程式,自动,2026-1,23.60,33.63万,2025-03-13,40kwh,0.5小时,5小时,1次（以车辆登记证为准）,银/灰色,中大型SUV,-
2028-01,IQ锐歌 2022款 后驱长续航豪华版,0.74万公里／2024-01／杭州／2年会员,653km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/后排出风口,后置后驱,纯电动 347马力 ,纯电动,自动,2026-01,23.82,41.22万,2025-03-07,96kwh,0.67小时,15.5小时,0次（以车辆登记证为准）,黑色,中大型SUV,-
2026-12,哪吒V 2022款 潮 300 Lite 磷酸铁锂,3.79万公里／2022-12／湖州／2年会员,301km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置,前置前驱,纯电动 54马力 ,纯电动,自动,2025-12,4.70,8.02万,2025-03-12,31kwh,0.5小时,12小时,2次（以车辆登记证为准）,银/灰色,小型SUV,-
2026-04,海豚 2024款 荣耀版 420km 时尚版,0.4万公里／2024-04／杭州／10年黄金会员,420km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置,前置前驱,纯电动 95马力 ,纯电动,自动,2025-04,7.98,13.00万,2025-02-23,45kwh,0.5小时,-小时,0次（以车辆登记证为准）,蓝色,小型车,-
2026-05,蔚来ES6 2022款 75kWh 运动版,9.28万公里／2022-05／绍兴／2年会员,455km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 435马力 ,纯电动,自动,2025-05,14.83,41.90万,2025-03-09,75kwh,0.6小时,11.5小时,1次（以车辆登记证为准）,银/灰色,中型SUV,-
2025-05,奔驰S级新能源 2016款 S 500 e L,9万公里／2017-05／杭州／13年钻石会员,32km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/倒车影像/全景摄像头/自动驻车/自动泊车入位/定速巡航/电动后备厢/无钥匙启动系统/无钥匙进入系统/电动吸合门/方向盘换挡/全液晶仪表盘/HUD抬头数字显示/蓝牙/车载电话/220V/230V电源/转向辅助灯/转向头灯/自适应远近光/车内氛围灯/防紫外线玻璃/后排独立空调/后排出风口/自适应巡航,前置后驱,3.0T 333马力 V6 ,插电混动,自动,2025-05,40.60,190.83万,2025-02-18,9kwh,2小时,,1次（以车辆登记证为准）,黑色,大型车,-
2028-01,理想L7 2023款 Air,2.27万公里／2024-01／杭州／2年会员,210km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,增程式 154马力 ,增程式,自动,2026-01,23.23,32.76万,2025-03-08,41kwh,0.5小时,6.5小时,1次（以车辆登记证为准）,黑色,中大型SUV,-
2028-01,宏光MINIEV 2021款 马卡龙臻享款 磷酸铁锂,1.75万公里／2022-01／湖州／2年会员,170km,ISOFIX儿童座椅接口/全液晶仪表盘/蓝牙/车载电话,后置后驱,纯电动 27马力 ,纯电动,自动,2026-01,3.13,4.73万,2025-03-12,14kwh,,9小时,1次（以车辆登记证为准）,白色,微型车,-
2025-02,理想L7 2023款 Pro,1.4万公里／2023-02／杭州／1年黄金会员,210km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,增程式 154马力 ,增程式,自动,2025-02,23.68,36.88万,2025-02-26,41kwh,0.5小时,6.5小时,1次（以车辆登记证为准）,蓝色,中大型SUV,-
