annual_inspection_expiration,car_name,cards_unit,cltc_pure_electricity_endurance_mileage,configuration_highlights_text,drive_mode,engine,fuel_type,gearbox,insurance_expiration,price,price_tax,release_time,standard_capacity,standard_fast_charge,standard_slow_charge,transfer_times,vehicle_color,vehicle_level,warranty_expiration
2026-6,SF90 2021款 3.9T V8 Spider,0.09万公里／2024-06／北京／12年钻石会员,25km,自动驻车/无钥匙启动系统/方向盘换挡/全液晶仪表盘/蓝牙/车载电话,中置四驱,3.9T 781马力 V8 ,插电混动,自动,2025-6,588.80,554.46万,2025-02-24,8kwh,-小时,-小时,0次（以车辆登记证为准）,黑色,跑车,-
2025-05,哪吒S 2022款 增程版 1160km 后驱小版,2.1万公里／2023-05／北京／2年会员,310km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,增程式  ,增程式,自动,2025-05,17.13,22.01万,2025-03-08,44kwh,0.58小时,-小时,1次（以车辆登记证为准）,黑色,中大型车,-
2025-04,秦Pro新能源 2019款 EV 超能版 高功率高续航智联领越型,3.24万公里／2021-04／北京／2年会员,520km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置前驱,纯电动 184马力 ,纯电动,自动,2025-04,7.43,20.61万,2025-03-04,70kwh,0.5小时,-小时,1次（以车辆登记证为准）,白色,紧凑型车,-
2026-02,宝马i5 2024款 eDrive 35L 尊享型 M运动套装,0.7万公里／2024-02／北京／10年黄金会员,536km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排出风口,后置后驱,纯电动 286马力 ,纯电动,自动,2025-02,29.80,50.57万,2025-02-26,79kwh,0.53小时,8.25小时,1次（以车辆登记证为准）,香槟/棕色,中大型车,-
2027-02,Model 3 2025款 后轮驱动版,0.01万公里／2025-02／廊坊／2年会员,634km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/后排出风口,后置后驱,纯电动 264马力 ,纯电动,自动,2026-02,20.95,25.56万,2025-03-08,63kwh,-小时,-小时,0次（以车辆登记证为准）,银/灰色,中型车,-
2025-02,秦Pro新能源 2019款 EV 超能版 高功率高续航智联领越型,5.9万公里／2021-02／北京／2年会员,520km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置前驱,纯电动 184马力 ,纯电动,自动,2025-02,7.03,20.61万,2025-03-12,70kwh,0.5小时,-小时,2次（以车辆登记证为准）,白色,紧凑型车,-
已过期,Artura 2023款 3.0T Hybrid 标准型,0.01万公里／未上牌／北京／5年会员,31km,,中置后驱,3.0T 585马力 V6 ,插电混动,自动,已过期,216.80,258.34万,2025-02-17,7kwh,-小时,-小时,0次（以车辆登记证为准）,黄/橙色,跑车,-
2025-05,ID.4 X 2023款 极智长续航版,4.67万公里／2023-05／廊坊／2年会员,607km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 204马力 ,纯电动,自动,2025-05,13.20,27.98万,2025-02-08,83kwh,0.67小时,12.5小时,3次（以车辆登记证为准）,绿色,紧凑型SUV,-
2026-03,宝马iX3 2024款 创领型,0.28万公里／2024-03／廊坊／2年会员,530km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,后置后驱,纯电动 286马力 ,纯电动,自动,2025-03,22.33,48.30万,2025-03-09,80kwh,0.75小时,7.5小时,0次（以车辆登记证为准）,白色,中型SUV,-
2025-07,Model S 2016款 Model S 70,13万公里／2016-07／北京／1年黄金会员,455km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动泊车入位/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/自适应远近光/后排出风口,后置后驱,纯电动 387马力 ,纯电动,自动,2025-07,11.80,79.86万,2025-02-20,70kwh,1小时,10小时,3次（以车辆登记证为准）,白色,中大型车,-
2026-08,AION Y 2023款 Plus 510 乐享版,1.14万公里／2024-08／廊坊／2年会员,510km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/后排出风口,前置前驱,纯电动 204马力 ,纯电动,自动,2025-08,9.11,13.22万,2025-03-11,62kwh,-小时,-小时,0次（以车辆登记证为准）,白色,紧凑型SUV,-
2026-07,欧拉白猫 2020款 360km 标准型,9.03万公里／2020-07／廊坊／2年会员,360km,ISOFIX儿童座椅接口/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置,前置前驱,纯电动 48马力 ,纯电动,自动,2025-07,3.40,8.23万,2025-03-11,33kwh,0.67小时,,3次（以车辆登记证为准）,白色,微型车,-
2025-08,宏光MINIEV 2021款 马卡龙臻享款 磷酸铁锂,1.85万公里／2021-08／廊坊／2年会员,170km,ISOFIX儿童座椅接口/全液晶仪表盘/蓝牙/车载电话,后置后驱,纯电动 27马力 ,纯电动,自动,2025-08,2.40,4.73万,2025-03-11,14kwh,,9小时,1次（以车辆登记证为准）,黄/橙色,微型车,-
2025-11,宏光MINIEV 2022款 悦享款 磷酸铁锂,2.13万公里／2023-11／廊坊／2年会员,170km,ISOFIX儿童座椅接口/全液晶仪表盘,后置后驱,纯电动 27马力 ,纯电动,自动,2025-11,2.68,4.86万,2025-02-20,14kwh,-小时,-小时,0次（以车辆登记证为准）,蓝色,微型车,-
2026-07,宏光MINIEV 2022款 马卡龙臻享款 磷酸铁锂,1.5万公里／2022-07／廊坊／2年会员,170km,ISOFIX儿童座椅接口/全液晶仪表盘/蓝牙/车载电话,后置后驱,纯电动 27马力 ,纯电动,自动,2025-07,2.61,5.41万,2025-03-02,14kwh,-小时,-小时,0次（以车辆登记证为准）,绿色,微型车,-
2026-10,宏光MINIEV 2022款 马卡龙臻享款 磷酸铁锂,3.08万公里／2022-10／廊坊／2年会员,170km,ISOFIX儿童座椅接口/全液晶仪表盘/蓝牙/车载电话,后置后驱,纯电动 27马力 ,纯电动,自动,2025-10,2.45,5.41万,2025-03-12,14kwh,-小时,-小时,1次（以车辆登记证为准）,红/紫色,微型车,-
2025-04,宝马i3 2023款 eDrive 40 L 曜夜运动套装,0.44万公里／2023-04／廊坊／2年会员,592km,主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,后置后驱,纯电动 340马力 ,纯电动,自动,2025-04,18.56,44.93万,2025-03-12,79kwh,0.68小时,7.5小时,2次（以车辆登记证为准）,蓝色,中型车,-
2026-08,长安Lumin 2023款 205km 香沁款,0.38万公里／2024-08／廊坊／2年会员,205km,ISOFIX儿童座椅接口/蓝牙/车载电话/车联网,前置前驱,纯电动 48马力 ,纯电动,自动,2025-08,4.46,5.96万,2025-02-09,18kwh,0.58小时,4.6小时,1次（以车辆登记证为准）,白色,微型车,-
2025-7,探岳GTE插电混动 2023款 280TSI 豪华Plus进阶版,0.01万公里／2024-07／北京／1年黑金会员,46km,,前置前驱,1.4T 150马力 L4 ,插电混动,自动,2025-1,14.65,26.37万,2025-02-27,13kwh,-小时,-小时,0次（以车辆登记证为准）,白色,中型SUV,-
2025-08,哪吒U 2021款 Pro 610 探火版,2.75万公里／2021-08／廊坊／2年会员,610km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置前驱,纯电动 204马力 ,纯电动,自动,2025-08,8.05,18.21万,2025-03-04,0kwh,0.5小时,13小时,1次（以车辆登记证为准）,白色,紧凑型SUV,-
2025-11,哪吒U 2021款 Pro 400 巡航版,6.79万公里／2021-11／廊坊／2年会员,400km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/后排出风口,前置前驱,纯电动 163马力 ,纯电动,自动,2025-11,8.75,11.92万,2025-02-11,0kwh,0.5小时,8.5小时,1次（以车辆登记证为准）,蓝色,紧凑型SUV,-
2025-7,五菱缤果 2023款 333km 灵犀互联款,0.37万公里／2023-07／北京／2年黑金会员,333km,,前置前驱,纯电动 68马力 ,纯电动,自动,2025-7,5.66,9.10万,2025-02-15,32kwh,0.58小时,9.5小时,0次（以车辆登记证为准）,红/紫色,小型车,-
2026-10,宏光MINIEV 2022款 马卡龙臻享款 磷酸铁锂,1.66万公里／2022-10／北京／2年会员,170km,ISOFIX儿童座椅接口/全液晶仪表盘/蓝牙/车载电话,后置后驱,纯电动 27马力 ,纯电动,自动,2025-10,2.69,5.41万,2025-02-19,14kwh,-小时,-小时,0次（以车辆登记证为准）,白色,微型车,-
2026-03,小鹏P7 2022款 670N+,4.84万公里／2022-03／廊坊／2年会员,670km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 267马力 ,纯电动,自动,2025-03,12.90,31.03万,2025-03-04,83kwh,0.55小时,6.5小时,2次（以车辆登记证为准）,黑色,中型车,-
2026-09,荣威Ei5 2019款 智联旗舰版,6.46万公里／2020-09／北京／2年会员,420km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/蓝牙/车载电话/车联网/车内PM2.5过滤装置,前置前驱,纯电动 116马力 ,纯电动,自动,2025-09,5.25,16.15万,2025-03-12,53kwh,0.67小时,8.5小时,0次（以车辆登记证为准）,白色,紧凑型车,-
2025-04,Artura 2023款 3.0T Hybrid 标准型,0.4万公里／2023-04／北京／5年会员,31km,自动驻车/无钥匙启动系统/方向盘换挡/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级,中置后驱,3.0T 585马力 V6 ,插电混动,自动,2025-04,196.80,258.34万,2025-03-13,7kwh,-小时,-小时,1次（以车辆登记证为准）,绿色,跑车,-
2025-12,奔奔EV 2019款 EV360 标准型,9.39万公里／2019-12／廊坊／2年会员,301km,ISOFIX儿童座椅接口,前置前驱,纯电动 75马力 ,纯电动,自动,2025-12,2.95,7.58万,2025-02-20,0kwh,,,0次（以车辆登记证为准）,白色,微型车,-
2026-09,五菱缤果 2024款 203km 轻享款,0.15万公里／2024-09／廊坊／2年会员,203km,ISOFIX儿童座椅接口/全液晶仪表盘/蓝牙/车载电话,前置前驱,纯电动 41马力 ,纯电动,自动,2025-09,4.75,6.17万,2025-03-08,17kwh,0.58小时,5.5小时,0次（以车辆登记证为准）,黑色,小型车,-
2025-03,Model S 2016款 Model S 60,5.1万公里／2017-03／北京／10年黄金会员,400km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动泊车入位/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/自适应远近光/后排出风口,后置后驱,纯电动 387马力 ,纯电动,自动,2025-03,15.80,76.95万,2024-10-21,60kwh,1小时,10小时,0次（以车辆登记证为准）,蓝色,中大型车,-
2026-12,宏光MINIEV 2024款 第三代 215km 进阶版,0.02万公里／2024-12／廊坊／2年会员,215km,蓝牙/车载电话/全液晶仪表盘/ISOFIX儿童座椅接口,后置后驱,纯电动 41马力 ,纯电动,自动,2025-12,3.97,5.08万,2025-02-26,17kwh,0.58小时,5小时,0次（以车辆登记证为准）,白色,微型车,-
2025-04,AION S Plus 2022款 80 科技版,6.96万公里／2023-04／北京／2年会员,602km,车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排出风口,前置前驱,纯电动 224马力 ,纯电动,自动,2025-04,10.14,19.08万,2025-03-02,70kwh,0.75小时,-小时,1次（以车辆登记证为准）,银/灰色,紧凑型车,-
2025-11,大众ID.3 2022款 Pro 极智版,1.6万公里／2023-11／北京／4年钻石会员,450km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/蓝牙/车载电话/车联网/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器,后置后驱,纯电动 170马力 ,纯电动,自动,2025-11,9.40,20.82万,2025-02-27,57kwh,0.67小时,8.5小时,0次（以车辆登记证为准）,蓝色,紧凑型车,-
2025-06,熊猫 2023款 熊猫mini 新春版宝藏熊,1.21万公里／2023-06／北京／2年会员,200km,ISOFIX儿童座椅接口/无钥匙启动系统/蓝牙/车载电话,后置后驱,纯电动 41马力 ,纯电动,自动,2025-06,3.23,6.06万,2025-02-27,17kwh,-小时,-小时,1次（以车辆登记证为准）,白色,微型车,-
2026-02,AION V 2024款 Plus 70 科技版 磷酸铁锂,1.12万公里／2024-02／北京／2年会员,500km,车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置前驱,纯电动 245马力 ,纯电动,自动,2025-02,12.14,19.09万,2025-03-04,68kwh,-小时,-小时,1次（以车辆登记证为准）,银/灰色,紧凑型SUV,-
2025-10,Artura 2023款 3.0T Hybrid 标准型,0.13万公里／2023-10／北京／5年会员,31km,自动驻车/无钥匙启动系统/方向盘换挡/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级,中置后驱,3.0T 585马力 V6 ,插电混动,自动,2025-10,203.80,258.34万,2025-01-04,7kwh,-小时,-小时,0次（以车辆登记证为准）,黄/橙色,跑车,-
2025-04,Model 3(进口) 2019款 长续航后驱版,13.15万公里／2019-04／廊坊／2年会员,664km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排出风口,后置后驱,纯电动 275马力 ,纯电动,自动,2025-04,11.32,45.70万,2025-03-11,81kwh,1小时,10小时,1次（以车辆登记证为准）,黑色,中型车,-
2026-02,宝马iX1 2023款 xDrive30L X设计套装,1.28万公里／2024-02／廊坊／2年会员,450km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/全液晶仪表盘/HUD抬头数字显示/蓝牙/车载电话/车联网/OTA升级/后排出风口,双电机四驱,纯电动 313马力 ,纯电动,自动,2025-02,16.45,36.90万,2025-03-09,66kwh,0.53小时,7小时,0次（以车辆登记证为准）,银/灰色,紧凑型SUV,-
2025-12,领克08 2023款 120km 长续航Halo,2.52万公里／2023-12／北京／2年黑金会员,120km,,前置前驱,1.5T 163马力 L4 ,插电混动,自动,2025-12,15.40,23.42万,2025-02-20,21kwh,0.46小时,-小时,0次（以车辆登记证为准）,银/灰色,中型SUV,-
2025-11,荣威RX5新能源 2017款 ERX5 EV400 电动互联网至尊版,9.48万公里／2017-11／廊坊／2年会员,320km,车道偏离预警系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/转向辅助灯/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置前驱,纯电动 116马力 ,纯电动,自动,2025-11,6.95,32.22万,2025-02-16,48kwh,0.66小时,7小时,1次（以车辆登记证为准）,白色,紧凑型SUV,-
2025-12,比亚迪e2 2019款 高续航版 耀·豪华型,7.75万公里／2019-12／廊坊／2年会员,405km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置,前置前驱,纯电动 95马力 ,纯电动,自动,2025-12,5.10,11.92万,2025-02-14,47kwh,0.67小时,,5次（以车辆登记证为准）,白色,紧凑型车,-
2026-8,探岳GTE插电混动 2023款 280TSI 豪华Plus进阶版,0.01万公里／2024-08／北京／2年黑金会员,46km,,前置前驱,1.4T 150马力 L4 ,插电混动,自动,2025-1,14.66,26.37万,2025-01-18,13kwh,-小时,-小时,0次（以车辆登记证为准）,白色,中型SUV,-
2025-03,荣威RX5新能源 2017款 ERX5 EV400 电动互联网至尊版,3.96万公里／2019-03／北京／2年会员,320km,车道偏离预警系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/转向辅助灯/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置前驱,纯电动 116马力 ,纯电动,自动,2025-03,6.43,32.22万,2025-03-09,48kwh,0.66小时,7小时,1次（以车辆登记证为准）,银/灰色,紧凑型SUV,-
2026-02,荣威MARVEL X 2018款 后驱版,7.39万公里／2019-01／廊坊／2年会员,403km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排出风口,双电机后驱,纯电动 186马力 ,纯电动,自动,2026-01,10.13,29.18万,2025-02-18,53kwh,0.67小时,8.5小时,1次（以车辆登记证为准）,香槟/棕色,中型SUV,-
2026-1,SF90 2021款 3.9T V8 Spider,0.7万公里／2023-01／深圳／6年黄金会员,25km,自动驻车/无钥匙启动系统/方向盘换挡/全液晶仪表盘/蓝牙/车载电话,中置四驱,3.9T 781马力 V8 ,插电混动,自动,2025-1,646.80,554.46万,2025-02-10,8kwh,-小时,-小时,1次（以车辆登记证为准）,白色,跑车,-
2025-07,元Pro 2021款 401KM 尊贵型,8.08万公里／2021-07／北京／2年会员,401km,ISOFIX儿童座椅接口/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置,前置前驱,纯电动 136马力 ,纯电动,自动,2025-07,5.23,12.90万,2025-02-06,50kwh,0.5小时,-小时,1次（以车辆登记证为准）,白色,小型SUV,-
2025-11,欧拉白猫 2022款 小野猫版 360km 豪华型 三元锂,1.9万公里／2021-11／廊坊／2年会员,360km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置,前置前驱,纯电动 48马力 ,纯电动,自动,2025-11,5.57,10.29万,2025-03-04,33kwh,0.5小时,10.5小时,0次（以车辆登记证为准）,白色,微型车,-
2027-01,宝马i5 2024款 eDrive 35L 尊享型 M运动套装,0.1万公里／2025-01／北京／9年黄金会员,536km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排出风口,后置后驱,纯电动 286马力 ,纯电动,自动,2025-01,31.50,50.57万,2025-01-07,79kwh,0.53小时,8.25小时,1次（以车辆登记证为准）,黑色,中大型车,-
2026-08,海豚 2021款 405km 自由版,6.95万公里／2022-08／北京／2年会员,405km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置,前置前驱,纯电动 95马力 ,纯电动,自动,2025-08,5.97,12.24万,2025-03-13,45kwh,0.5小时,-小时,2次（以车辆登记证为准）,银/灰色,小型车,-
2025-06,秦Pro新能源 2019款 EV 超能版 高功率高续航智联领创型,5.37万公里／2019-06／北京／2年会员,520km,车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置前驱,纯电动 184马力 ,纯电动,自动,2025-06,6.82,21.70万,2025-03-07,70kwh,0.5小时,-小时,1次（以车辆登记证为准）,白色,紧凑型车,-
2026-01,SF90 2020款 3.9T V8 Stradale,0.69万公里／2022-01／北京／7年黄金会员,25km,自动驻车/无钥匙启动系统/方向盘换挡/全液晶仪表盘/蓝牙/车载电话,中置四驱,3.9T 781马力 V8 ,插电混动,自动,2026-01,473.00,541.43万,2025-03-10,8kwh,-小时,-小时,1次（以车辆登记证为准）,红/紫色,跑车,-
2026-06,宝马iX 2023款 改款 xDrive40,1.53万公里／2024-06／廊坊／2年会员,471km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/后排独立空调/后排出风口,双电机四驱,纯电动 326马力 ,纯电动,自动,2025-06,30.73,81.07万,2025-03-04,77kwh,0.68小时,7.5小时,0次（以车辆登记证为准）,银/灰色,中大型SUV,-
2026-03,小米SU7 2024款 800km 四驱超长续航高阶智驾Max版,0.27万公里／2025-02／廊坊／2年会员,800km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 673马力 ,纯电动,自动,2026-03,30.05,32.55万,2025-03-09,101kwh,0.32小时,-小时,0次（以车辆登记证为准）,银/灰色,中大型车,-
2026-07,飞凡MARVEL R 2021款 后驱PRO版,2.76万公里／2022-07／廊坊／2年会员,505km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 186马力 ,纯电动,自动,2025-07,10.65,27.12万,2025-02-20,70kwh,0.5小时,12小时,3次（以车辆登记证为准）,黑色,中型SUV,-
已过期,法拉利296 2021款 3.0T V6 GTB,0.01万公里／未上牌／上海／1年会员,25km,,中置后驱,3.0T 663马力 V6 ,插电混动,自动,已过期,298.80,324.34万,2024-12-14,7kwh,-小时,-小时,0次（以车辆登记证为准）,红/紫色,跑车,-
2025-04,ID.4 CROZZ 2022款 长续航Lite PRO版,2.72万公里／2023-04／廊坊／2年会员,600km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 204马力 ,纯电动,自动,2025-04,13.35,27.72万,2025-03-04,85kwh,-小时,-小时,0次（以车辆登记证为准）,银/灰色,紧凑型SUV,-
2026-08,微蓝7 2020款 652E 互联智慧型,4.81万公里／2020-08／张家口／2年会员,500km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动泊车入位/无钥匙启动系统/方向盘加热/全液晶仪表盘/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器,前置前驱,纯电动 177马力 ,纯电动,自动,2025-08,7.03,23.64万,2025-03-13,56kwh,0.65小时,9.5小时,2次（以车辆登记证为准）,蓝色,小型SUV,-
2027-9,海豹 2023款 DM-i 1.5T 121km 旗舰型,0.41万公里／2023-09／北京／2年黑金会员,100km,,前置前驱,1.5T 139马力 L4 ,插电混动,自动,2025-9,11.88,22.77万,2025-03-01,18kwh,-小时,-小时,0次（以车辆登记证为准）,蓝色,中型车,-
2026-04,福特电马 2024款 GT风暴版,0.51万公里／2024-04／廊坊／2年会员,504km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 488马力 ,纯电动,自动,2025-04,17.15,39.06万,2025-03-12,80kwh,-小时,-小时,2次（以车辆登记证为准）,黄/橙色,中型SUV,-
2027-02,海狮07 EV 2024款 610长续航版,0.01万公里／2025-02／廊坊／2年会员,610km,后排出风口/车载空气净化器/车内PM2.5过滤装置/自适应远近光/OTA升级/车联网/蓝牙/车载电话/内置行车记录仪/全液晶仪表盘/方向盘加热/主动闭合式进气格栅/无钥匙启动系统/电动后备厢/自动泊车入位/自动驻车/ISOFIX儿童座椅接口/主动刹车/主动安全系统/车道偏离预警系统/车道保持辅助系统/并线辅助,后置后驱,纯电动 313马力 ,纯电动,自动,2025-02,14.68,21.69万,2025-03-04,81kwh,0.42小时,-小时,1次（以车辆登记证为准）,黑色,中型SUV,-
