annual_inspection_expiration,car_name,cards_unit,cltc_pure_electricity_endurance_mileage,configuration_highlights_text,drive_mode,engine,fuel_type,gearbox,insurance_expiration,price,price_tax,release_time,standard_capacity,standard_fast_charge,standard_slow_charge,transfer_times,vehicle_color,vehicle_level,warranty_expiration
2025-11,哪吒U 2021款 Pro 400 巡航版,1.52万公里／2021-11／上海／2年会员,400km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/后排出风口,前置前驱,纯电动 163马力 ,纯电动,自动,2025-11,6.73,11.92万,2025-03-04,0kwh,0.5小时,8.5小时,0次（以车辆登记证为准）,蓝色,紧凑型SUV,-
2026-11,AION Y 2022款 80 智驾版,4.89万公里／2022-11／上海／2年会员,600km,车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排出风口,前置前驱,纯电动 184马力 ,纯电动,自动,2025-11,8.92,19.06万,2025-02-25,77kwh,-小时,-小时,1次（以车辆登记证为准）,银/灰色,紧凑型SUV,-
2025-03,AION Y 2021款 70 悦享科技版,7万公里／2023-03／上海／1年会员,500km,车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排出风口,前置前驱,纯电动 184马力 ,纯电动,自动,2025-03,9.80,14.72万,2025-03-10,61kwh,,,1次（以车辆登记证为准）,红/紫色,紧凑型SUV,-
-,荣威D7 2023款 DMH 125km 卓越版,0.45万公里／未上牌／上海／2年会员,125km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/后排出风口,前置前驱,1.5L 112马力 L4 ,插电混动,自动,-,8.45,14.74万,2025-02-11,21kwh,0.46小时,-小时,0次（以车辆登记证为准）,银/灰色,中型车,-
2026-06,汉 2024款 EV 荣耀版 610KM四驱天神之眼智驾型,0.28万公里／2024-06／上海／2年会员,610km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 517马力 ,纯电动,自动,2025-06,19.13,27.12万,2025-02-21,85kwh,0.5小时,-小时,0次（以车辆登记证为准）,银/灰色,中大型车,-
,AION Y 2022款 70 智领版 磷酸铁锂,3.6万公里／2022-08／上海／3年钻石会员,,,,,,,,8.88,16.02万,,,,,,,,
2025-06,元PLUS 2022款 430KM 豪华型,6.41万公里／2023-06／上海／2年会员,430km,后排出风口/OTA升级/车联网/蓝牙/车载电话/全液晶仪表盘/无钥匙启动系统/自动驻车/ISOFIX儿童座椅接口,前置前驱,纯电动 204马力 ,纯电动,自动,2025-06,7.84,15.17万,2025-03-04,50kwh,0.5小时,7.13小时,0次（以车辆登记证为准）,绿色,紧凑型SUV,-
2024-10,五菱荣光EV 2022款 基本型客车鹏辉电池,1.84万公里／2022-10／上海／2年会员,km,,后置后驱,纯电动 82马力 ,纯电动,自动,2024-09,6.83,12.90万,2025-03-12,0kwh,,,0次（以车辆登记证为准）,香槟/棕色,微面,-
2026-07,小鹏G3 2021款 G3i 520G,0.7万公里／2022-07／上海／9年钻石会员,520km,ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/后排出风口,前置前驱,纯电动 197马力 ,纯电动,自动,2025-07,9.28,19.74万,2025-02-21,66kwh,0.58小时,5.5小时,0次（以车辆登记证为准）,白色,紧凑型SUV,-
2025-05,吉利几何G6 2022款 620 新趣型,2.31万公里／2023-05／上海／2年会员,620km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/无钥匙启动系统/全液晶仪表盘/HUD抬头数字显示/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置前驱,纯电动 204马力 ,纯电动,自动,2025-05,11.34,20.60万,2025-03-04,70kwh,0.63小时,11小时,0次（以车辆登记证为准）,绿色,紧凑型车,-
2027-01,飞凡ER6 2020款 620km 智享版,7.02万公里／2021-01／上海／2年会员,620km,无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/车载空气净化器/后排出风口/自动驻车/ISOFIX儿童座椅接口,前置前驱,纯电动 184马力 ,纯电动,自动,2026-01,7.95,19.08万,2025-03-04,70kwh,0.5小时,12小时,0次（以车辆登记证为准）,银/灰色,紧凑型车,-
2025-05,微蓝6 2020款 插电混动 互联时尚型,0.17万公里／2021-05／上海／9年钻石会员,60km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/后排出风口,前置前驱,1.5L 102马力 L4 ,插电混动,自动,2025-05,6.58,18.27万,2025-02-28,10kwh,,2.6小时,0次（以车辆登记证为准）,蓝色,紧凑型车,-
2026-11,深蓝SL03 2022款 515纯电版,2.1万公里／2022-11／上海／2年会员,515km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 258马力 ,纯电动,自动,2025-11,10.85,20.61万,2025-02-06,58kwh,-小时,-小时,0次（以车辆登记证为准）,银/灰色,中型车,-
2026-11,汉 2020款 EV 四驱高性能版旗舰型,10.41万公里／2020-11／上海／2年会员,550km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 494马力 ,纯电动,自动,2025-11,11.50,30.88万,2025-02-24,77kwh,0.42小时,-小时,1次（以车辆登记证为准）,红/紫色,中大型车,-
2026-08,宋PLUS新能源 2021款 DM-i 51KM 尊荣型,6.4万公里／2022-08／上海／4年黄金会员,43km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/后排出风口,前置前驱,1.5L 110马力 L4 ,插电混动,自动,2025-08,7.60,17.89万,2025-02-20,8kwh,-小时,-小时,3次（以车辆登记证为准）,红/紫色,紧凑型SUV,-
2026-11,唐新能源 2022款 EV 635KM 四驱旗舰型,1.28万公里／2022-11／上海／2年会员,635km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 517马力 ,纯电动,自动,2025-11,16.73,37.21万,2025-03-04,109kwh,-小时,-小时,0次（以车辆登记证为准）,银/灰色,中型SUV,-
2026-10,宝马5系新能源 2022款 改款二 535Le 先锋版M运动套装,1万公里／2022-10／上海／2年会员,73km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/后排出风口,前置后驱,2.0T 184马力 L4 ,插电混动,自动,2025-10,32.15,58.28万,2025-03-13,18kwh,-小时,3.9小时,0次（以车辆登记证为准）,黑色,中大型车,-
2026-03,AION Y 2023款 Plus 610 乐享版 三元锂,4万公里／2024-03／上海／3年会员,610km,,前置前驱,纯电动 204马力 ,纯电动,自动,2025-03,10.00,14.52万,2025-01-03,70kwh,-小时,-小时,1次（以车辆登记证为准）,银/灰色,紧凑型SUV,-
2026-09,微蓝6 2019款 互联智享型,6.06万公里／2020-09／上海／2年会员,301km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/后排出风口,前置前驱,纯电动 116马力 ,纯电动,自动,2025-09,4.18,23.21万,2025-02-10,35kwh,0.67小时,6小时,0次（以车辆登记证为准）,白色,紧凑型车,-
2026-08,海豚 2021款 405km 时尚版,1.8万公里／2022-08／上海／8年会员,405km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置,前置前驱,纯电动 95马力 ,纯电动,自动,2025-08,6.98,12.79万,2024-11-18,45kwh,0.5小时,-小时,0次（以车辆登记证为准）,银/灰色,小型车,-
2026-02,AION Y 2023款 Plus 510 乐享版,2.47万公里／2024-02／上海／2年会员,510km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/后排出风口,前置前驱,纯电动 204马力 ,纯电动,自动,2025-02,8.68,13.22万,2025-03-04,62kwh,-小时,-小时,0次（以车辆登记证为准）,白色,紧凑型SUV,-
2025-6,海豚 2023款 420km 时尚版,0.03万公里／2023-06／上海／2年黑金会员,420km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置,前置前驱,纯电动 95马力 ,纯电动,自动,2025-6,7.88,13.44万,2025-03-04,45kwh,0.5小时,-小时,0次（以车辆登记证为准）,白色,小型车,-
2025-11,宝骏云朵 2023款 460 Max 灵犀版,3.11万公里／2023-11／上海／2年会员,460km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/车内PM2.5过滤装置/后排出风口,前置前驱,纯电动 136马力 ,纯电动,自动,2025-11,7.95,14.52万,2025-03-04,51kwh,-小时,-小时,0次（以车辆登记证为准）,白色,紧凑型车,-
2025-05,汉 2023款 EV 冠军版 610KM四驱旗舰型,1.87万公里／2023-05／上海／2年会员,610km,后排出风口/车载空气净化器/车内PM2.5过滤装置/自适应远近光/转向辅助灯/OTA升级/220V/230V电源/车联网/蓝牙/车载电话/内置行车记录仪/HUD抬头数字显示/全液晶仪表盘/方向盘加热/主动闭合式进气格栅/无钥匙启动系统/电动后备厢/自动泊车入位/自动驻车/ISOFIX儿童座椅接口/主动刹车/主动安全系统/车道偏离预警系统/车道保持辅助系统/并线辅助/胎压监测装置,双电机四驱,纯电动 517马力 ,纯电动,自动,2025-05,16.57,32.54万,2025-03-07,85kwh,0.5小时,-小时,1次（以车辆登记证为准）,蓝色,中大型车,-
2026-01,AION Y 2022款 60 乐享版,5万公里／2022-01／上海／2年会员,410km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/后排出风口,前置前驱,纯电动 95马力 ,纯电动,自动,2026-01,8.30,11.90万,2025-03-07,56kwh,,,0次（以车辆登记证为准）,蓝色,紧凑型SUV,-
2027-03,微蓝6 2023款 430km 越享版,0.01万公里／2025-03／上海／6年会员,430km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置,前置前驱,纯电动 177马力 ,纯电动,自动,2025-03,7.59,12.57万,2025-03-05,50kwh,0.5小时,8.5小时,0次（以车辆登记证为准）,白色,紧凑型车,-
2025-06,元PLUS 2023款 冠军版 510KM 领先型,4.4万公里／2023-06／上海／3年会员,510km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/后排出风口,前置前驱,纯电动 204马力 ,纯电动,自动,2025-06,9.40,15.83万,2025-02-21,60kwh,0.5小时,-小时,0次（以车辆登记证为准）,银/灰色,紧凑型SUV,-
2025-05,汉 2023款 EV 冠军版 610KM四驱旗舰型,1.87万公里／2023-05／上海／2年会员,610km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 517马力 ,纯电动,自动,2025-05,16.73,32.54万,2025-02-24,85kwh,0.5小时,-小时,0次（以车辆登记证为准）,蓝色,中大型车,-
2026-12,吉利几何A 2024款 410KM 出行版,0.01万公里／2024-12／上海／2年会员,410km,无钥匙启动系统/ISOFIX儿童座椅接口/蓝牙/车载电话/自动驻车,前置前驱,纯电动 136马力 ,纯电动,自动,2025-12,8.77,19.08万,2025-03-04,46kwh,0.5小时,7小时,0次（以车辆登记证为准）,白色,紧凑型车,-
2025-04,帕萨特新能源 2020款 430PHEV 混动精英版 国VI,8.7万公里／2021-04／上海／9年黄金会员,63km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/蓝牙/车载电话/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,前置前驱,1.4T 150马力 L4 ,插电混动,自动,2025-04,7.50,26.47万,2025-03-12,13kwh,,,0次（以车辆登记证为准）,黑色,中型车,-
2028-01,汉 2021款 EV 标准续航版豪华型,3.65万公里／2022-01／上海／2年会员,506km,胎压监测装置/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置前驱,纯电动 222马力 ,纯电动,自动,2026-01,15.15,23.86万,2025-03-03,65kwh,0.42小时,-小时,0次（以车辆登记证为准）,银/灰色,中大型车,-
2027-02,畅巡 2020款 星云版,4.92万公里／2021-02／上海／2年会员,410km,车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/后排出风口,前置前驱,纯电动 150马力 ,纯电动,自动,2025-02,6.45,18.98万,2025-03-04,53kwh,0.67小时,8小时,0次（以车辆登记证为准）,白色,紧凑型车,-
2025-07,上汽大通MAXUS EUNIQ 5 2020款 1.3T PLUG IN 豪华版,4.1万公里／2021-07／上海／4年黄金会员,64km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/蓝牙/车载电话/车联网/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,前置前驱,1.3T 163马力 L3 ,插电混动,自动,2025-07,7.98,19.52万,2025-02-23,13kwh,-小时,3.5小时,0次（以车辆登记证为准）,白色,,-
2026-05,MG4 EV 2023款 415km 出海冠军版,1.04万公里／2024-05／上海／2年会员,415km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置,后置后驱,纯电动 170马力 ,纯电动,自动,2025-05,7.93,15.17万,2025-03-04,49kwh,0.47小时,7小时,0次（以车辆登记证为准）,银/灰色,紧凑型车,-
2025-04,唐新能源 2023款 DM-i 冠军版 112KM 尊享型,0.8万公里／2023-04／上海／4年会员,95km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置前驱,1.5T 139马力 L4 ,插电混动,自动,2025-04,12.99,25.38万,2025-03-11,22kwh,-小时,-小时,0次（以车辆登记证为准）,银/灰色,中型SUV,-
2025-07,汉 2020款 EV 四驱高性能版旗舰型,8万公里／2021-07／上海／2年会员,550km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 494马力 ,纯电动,自动,2025-07,10.01,30.88万,2025-03-11,77kwh,0.42小时,-小时,0次（以车辆登记证为准）,黑色,中大型车,-
2026-07,MG4 EV 2023款 425km行政版,1万公里／2024-07／上海／2年会员,425km,车内PM2.5过滤装置/OTA升级/车联网/蓝牙/车载电话/全液晶仪表盘/无钥匙启动系统/自动驻车/ISOFIX儿童座椅接口,后置后驱,纯电动 170马力 ,纯电动,自动,2025-07,7.44,19.52万,2025-03-07,51kwh,0.47小时,7小时,0次（以车辆登记证为准）,白色,紧凑型车,-
2027-01,迈腾GTE插电混动 2020款 GTE 豪华型,4.8万公里／2021-01／上海／9年黄金会员,56km,胎压监测装置/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/蓝牙/车载电话/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,前置前驱,1.4T 150马力 L4 ,插电混动,自动,2026-01,7.30,27.56万,2025-02-28,13kwh,,,1次（以车辆登记证为准）,黑色,中型车,-
2028-04,汉 2024款 EV 荣耀版 610KM四驱天神之眼智驾型,0.71万公里／2024-04／上海／2年会员,610km,后排出风口/车载空气净化器/车内PM2.5过滤装置/自适应远近光/OTA升级/220V/230V电源/车联网/内置行车记录仪/全液晶仪表盘/主动闭合式进气格栅/自动泊车入位/主动刹车/主动安全系统/车道偏离预警系统/车道保持辅助系统/并线辅助/转向辅助灯/蓝牙/车载电话/HUD抬头数字显示/方向盘加热/无钥匙启动系统/电动后备厢/自动驻车/ISOFIX儿童座椅接口/胎压监测装置,双电机四驱,纯电动 517马力 ,纯电动,自动,2025-04,16.51,27.12万,2025-03-04,85kwh,0.5小时,-小时,0次（以车辆登记证为准）,红/紫色,中大型车,-
2025-03,MG4 EV 2022款 425km 豪华版,3.52万公里／2023-03／上海／2年会员,425km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置,后置后驱,纯电动 170马力 ,纯电动,自动,2025-03,7.41,15.17万,2025-03-09,51kwh,0.47小时,7小时,0次（以车辆登记证为准）,银/灰色,紧凑型车,-
2025-12,MG4 EV 2023款 415km 出海冠军版,3.69万公里／2023-12／上海／3年钻石会员,415km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置,后置后驱,纯电动 170马力 ,纯电动,自动,2025-12,7.58,15.17万,2025-03-10,49kwh,0.47小时,7小时,0次（以车辆登记证为准）,白色,紧凑型车,-
2026-01,腾势X 2020款 PHEV旗舰版,6.27万公里／2022-01／上海／2年会员,100km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,双电机四驱,2.0T 192马力 L4 ,插电混动,自动,2026-01,11.97,34.71万,2025-03-07,24kwh,,,2次（以车辆登记证为准）,银/灰色,中型SUV,-
2026-09,帕萨特新能源 2020款 430PHEV 混动豪华版 国VI,6.51万公里／2020-09／上海／2年会员,63km,并线辅助/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/蓝牙/车载电话/转向辅助灯/转向头灯/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,前置前驱,1.4T 150马力 L4 ,插电混动,自动,2025-09,10.83,27.56万,2025-03-13,13kwh,,,1次（以车辆登记证为准）,黑色,中型车,-
2026-10,汉 2020款 EV 四驱高性能版旗舰型,5.9万公里／2020-10／上海／7年黄金会员,550km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 494马力 ,纯电动,自动,2025-10,12.50,30.88万,2025-02-20,77kwh,0.42小时,-小时,0次（以车辆登记证为准）,红/紫色,中大型车,-
2025-08,宝马X1新能源 2019款 xDrive25Le 里程升级版,6.11万公里／2019-08／上海／2年会员,110km,ISOFIX儿童座椅接口/电动后备厢/无钥匙启动系统/蓝牙/车载电话/车联网/后排出风口,前置四驱,1.5T 136马力 L3 ,插电混动,自动,2025-08,11.26,42.75万,2025-03-11,0kwh,-小时,7小时,0次（以车辆登记证为准）,白色,紧凑型SUV,-
2027-02,蔚来EC6 2020款 430KM 运动版,4.83万公里／2021-02／上海／2年会员,430km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 435马力 ,纯电动,自动,2025-02,17.08,39.95万,2025-03-04,70kwh,0.7小时,10小时,1次（以车辆登记证为准）,蓝色,中型SUV,-
2025-01,Model S 2016款 Model S 90D,10.5万公里／2017-01／上海／5年黄金会员,557km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动泊车入位/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/自适应远近光/后排出风口,双电机四驱,纯电动 525马力 ,纯电动,自动,2025-01,16.50,97.90万,2024-08-03,90kwh,1小时,10小时,2次（以车辆登记证为准）,白色,中大型车,-
2026-04,Model X 2019款 长续航版,13.41万公里／2020-04／上海／2年会员,575km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 537马力 ,纯电动,自动,2025-04,31.45,83.90万,2025-03-12,100kwh,1小时,10小时,3次（以车辆登记证为准）,银/灰色,中大型SUV,-
2025-07,宝马X1新能源 2021款 xDrive30Le 尊享型,4.35万公里／2021-07／上海／2年会员,110km,ISOFIX儿童座椅接口/电动后备厢/无钥匙启动系统/蓝牙/车载电话/车联网/后排出风口,前置四驱,1.5T 136马力 L3 ,插电混动,自动,2025-07,13.16,43.40万,2025-03-04,0kwh,-小时,-小时,1次（以车辆登记证为准）,黑色,紧凑型SUV,-
2026-06,畅巡 2022款 星云版,4.1万公里／2022-06／上海／3年钻石会员,518km,车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/后排出风口,前置前驱,纯电动 177马力 ,纯电动,自动,2025-06,8.98,20.94万,2025-03-08,61kwh,-小时,-小时,0次（以车辆登记证为准）,蓝色,紧凑型车,-
2026-06,飞凡ER6 2021款 新动版 620km 智行版,5.68万公里／2022-06／上海／2年会员,620km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/主动闭合式进气格栅/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置前驱,纯电动 184马力 ,纯电动,自动,2025-06,7.95,18.65万,2025-03-04,70kwh,0.5小时,12小时,4次（以车辆登记证为准）,黑色,紧凑型车,-
2027-01,宝骏云海 2024款 60km 插混版,0.07万公里／2025-01／上海／2年会员,60km,,前置前驱,1.5L 106马力 L4 ,插电混动,自动,2026-01,9.22,11.92万,2025-03-04,10kwh,-小时,3.5小时,0次（以车辆登记证为准）,白色,紧凑型SUV,-
2025-05,MG4 EV 2022款 520km 旗舰版,5.65万公里／2023-05／上海／6年黑金会员,520km,车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置,后置后驱,纯电动 204马力 ,纯电动,自动,2025-05,7.29,17.78万,2025-03-01,64kwh,0.38小时,9小时,0次（以车辆登记证为准）,银/灰色,紧凑型车,-
,朗逸纯电 2019款 优享版,5.8万公里／2021-02／上海／2年会员,,,,,,,,5.23,16.16万,,,,,,,,
2025-11,大众ID.3 2021款 Pro 极智版,4.95万公里／2021-11／上海／2年会员,430km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/蓝牙/车载电话/车联网/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器,后置后驱,纯电动 170马力 ,纯电动,自动,2025-11,8.03,18.87万,2025-02-16,57kwh,0.67小时,8.5小时,1次（以车辆登记证为准）,黑色,紧凑型车,-
2025-12,汉 2020款 DM 四驱性能版尊贵型,2.8万公里／2021-12／上海／3年黄金会员,81km,胎压监测装置/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置四驱,2.0T 192马力 L4 ,插电混动,自动,2024-12,10.80,26.36万,2024-10-25,15kwh,-小时,-小时,0次（以车辆登记证为准）,银/灰色,中大型车,-
